8/6 21:35:16.498  SPELL_AURA_APPLIED,0xF140086F04001265,"Subdued Mistress",0x1118,0x000000000000EDB8,"Vodkawaffle",0x518,92630,"Master Demonologist",0x20,BUFF
8/6 21:35:16.498  RANGE_DAMAGE,0x000000000000054B,"Frudda",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,75,"Auto Shot",0x1,396,0,1,0,0,0,nil,nil,nil
8/6 21:35:16.498  SPELL_DAMAGE,0x000000000000054B,"Frudda",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,11337,"Instant Poison VI",0x8,392,0,8,0,0,0,nil,nil,nil
8/6 21:35:16.498  SPELL_AURA_APPLIED,0xF140086F04001265,"Subdued Mistress",0x1118,0xF140086F04001265,"Subdued Mistress",0x1118,92630,"Master Demonologist",0x20,BUFF
8/6 21:35:16.498  SPELL_AURA_APPLIED,0xF140086F04001265,"Subdued Mistress",0x1118,0xF140086F04001265,"Subdued Mistress",0x1118,93834,"Unholy Aura",0x20,BUFF
8/6 21:35:16.498  SPELL_AURA_APPLIED,0x000000000000EDB8,"Vodkawaffle",0x518,0xF140086F04001265,"Subdued Mistress",0x1118,9885,"Mark of the Wild",0x8,BUFF
8/6 21:35:16.498  SPELL_AURA_APPLIED,0x000000000000EDB8,"Vodkawaffle",0x518,0xF140086F04001265,"Subdued Mistress",0x1118,10938,"Power Word: Fortitude",0x2,BUFF
8/6 21:35:16.498  SPELL_AURA_APPLIED,0x000000000000EDB8,"Vodkawaffle",0x518,0xF140086F04001265,"Subdued Mistress",0x1118,25291,"Blessing of Might",0x2,BUFF
8/6 21:35:16.498  SPELL_CAST_SUCCESS,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,907284,"Voidbound Cleave",0x21
8/6 21:35:16.498  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,907284,"Voidbound Cleave",0x21,1938,0,32,0,0,0,1,nil,nil
8/6 21:35:16.498  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,276075,"Fel Infused Attack",0x24,198,0,36,0,0,0,nil,nil,nil
8/6 21:35:16.498  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,760427,"Gloomblade",0x21,147,0,32,0,0,0,nil,nil,nil
8/6 21:35:16.498  SWING_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,385,0,1,0,0,0,1,nil,nil
8/6 21:35:16.498  SPELL_ENERGIZE,0x00000000000000EB,"Aliantha",0x518,0x00000000000000EB,"Aliantha",0x518,51637,"Focused Attacks",0x1,2,3
8/6 21:35:16.498  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,276075,"Fel Infused Attack",0x24,202,0,36,0,0,0,nil,nil,nil
8/6 21:35:16.539  SPELL_AURA_REFRESH,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,13318,"Shanked!",0x1,DEBUFF
8/6 21:35:16.539  SPELL_PERIODIC_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,12654,"Ignite",0x4,1083,0,4,0,0,0,nil,nil,nil
8/6 21:35:16.539  SPELL_PERIODIC_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000022,"Dynamic Training Dummy",0xa28,283017,"Flameburst",0x4,195,0,4,0,0,0,nil,nil,nil
8/6 21:35:16.539  SPELL_PERIODIC_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,283017,"Flameburst",0x4,195,0,4,0,0,0,nil,nil,nil
8/6 21:35:16.539  SPELL_PERIODIC_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000021,"Dynamic Training Dummy",0xa28,283017,"Flameburst",0x4,195,0,4,0,0,0,nil,nil,nil
8/6 21:35:16.539  SPELL_PERIODIC_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,283017,"Flameburst",0x4,195,0,4,0,0,0,nil,nil,nil
8/6 21:35:16.539  SPELL_PERIODIC_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001E,"Dynamic Training Dummy",0xa28,283017,"Flameburst",0x4,195,0,4,0,0,0,nil,nil,nil
8/6 21:35:16.539  SPELL_PERIODIC_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,283017,"Flameburst",0x4,195,0,4,0,0,0,nil,nil,nil
8/6 21:35:16.539  SPELL_AURA_REFRESH,0x00000000000000EB,"Aliantha",0x518,0x00000000000000EB,"Aliantha",0x518,57520,"Enrage",0x1,BUFF
8/6 21:35:16.580  SPELL_CAST_FAILED,0x00000000000058E4,"Elric",0x511,0x0000000000000000,nil,0x80000000,907304,"Lightbound Cleave",0x3,"Not enough rage"
8/6 21:35:16.631  SPELL_AURA_REMOVED,0x0000000000005474,"Siberianwolf",0x518,0xF1300A2D2D00009D,"Azeroth Execute Training Dummy",0x10a28,954504,"Ursol's Vortex",0x1,DEBUFF
8/6 21:35:16.631  SPELL_PERIODIC_DAMAGE,0x000000000000020D,"Altaris",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,283245,"Cobra Venom",0x8,222,0,8,0,0,0,nil,nil,nil
8/6 21:35:16.651  SPELL_AURA_REMOVED,0x000000000000020D,"Altaris",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,283245,"Cobra Venom",0x8,DEBUFF
8/6 21:35:16.651  SPELL_AURA_REFRESH,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000022,"Dynamic Training Dummy",0xa28,284790,"Absolute Hellfire",0x1,DEBUFF
8/6 21:35:16.651  SPELL_AURA_REFRESH,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000021,"Dynamic Training Dummy",0xa28,284790,"Absolute Hellfire",0x1,DEBUFF
8/6 21:35:16.651  SPELL_AURA_REFRESH,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,284790,"Absolute Hellfire",0x1,DEBUFF
8/6 21:35:16.651  SPELL_AURA_REFRESH,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,284790,"Absolute Hellfire",0x1,DEBUFF
8/6 21:35:16.651  SPELL_AURA_REFRESH,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001E,"Dynamic Training Dummy",0xa28,284790,"Absolute Hellfire",0x1,DEBUFF
8/6 21:35:16.651  SPELL_AURA_REFRESH,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,284790,"Absolute Hellfire",0x1,DEBUFF
8/6 21:35:16.651  SWING_DAMAGE,0x00000000000058E4,"Elric",0x511,0xF1300A2D2D00009D,"Azeroth Execute Training Dummy",0x10a28,221,0,1,0,0,0,nil,1,nil
8/6 21:35:16.651  SPELL_DAMAGE,0x00000000000058E4,"Elric",0x511,0xF1300A2D2D00009D,"Azeroth Execute Training Dummy",0x10a28,16459,"Sword Specialization",0x1,465,0,1,0,0,0,nil,nil,nil
8/6 21:35:16.651  SPELL_PERIODIC_ENERGIZE,0x00000000000058E4,"Elric",0x511,0x00000000000058E4,"Elric",0x511,20268,"Judgement of Wisdom",0x2,31,0
8/6 21:35:16.694  SPELL_AURA_REMOVED,0x0000000000005474,"Siberianwolf",0x518,0xF1300CD162003B48,"Ursol's Vortex",0x1118,10293,"Devotion Aura",0x2,BUFF
8/6 21:35:16.694  SPELL_AURA_REMOVED,0xF130003C570022E2,"Wrath of Air Totem",0xa28,0xF1300CD162003B48,"Ursol's Vortex",0x1118,853648,"Swift Retribution",0x8,BUFF
8/6 21:35:16.694  SPELL_ENERGIZE,0x000000000000054B,"Frudda",0x518,0x000000000000054B,"Frudda",0x518,991234,"Brilliance Aura",0x1,33,0
8/6 21:35:16.694  RANGE_DAMAGE,0x000000000000020D,"Altaris",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,75,"Auto Shot",0x1,644,0,1,0,0,0,1,nil,nil
8/6 21:35:16.694  SPELL_AURA_REFRESH,0x000000000000020D,"Altaris",0x518,0x000000000000020D,"Altaris",0x518,34505,"Expose Weakness",0x40,BUFF
8/6 21:35:16.733  SPELL_DAMAGE,0x0000000000002C41,"Neral",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,271789,"Titanic Mutilate",0x1,390,0,1,0,0,0,nil,nil,nil
8/6 21:35:16.733  SPELL_PERIODIC_HEAL,0x0000000000002C41,"Neral",0x518,0x0000000000002C41,"Neral",0x518,50475,"Blood Presence",0x1,4,4,0,nil
8/6 21:35:16.733  SPELL_DAMAGE,0x0000000000002C41,"Neral",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,200818,"Consecrated Holy Weapon",0x2,583,0,2,0,0,0,1,nil,nil
8/6 21:35:16.733  SPELL_DAMAGE,0x0000000000002C41,"Neral",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,271795,"Titanic Mutilate (Off-Hand)",0x1,837,0,1,0,0,0,1,nil,nil
8/6 21:35:16.733  SPELL_PERIODIC_HEAL,0x0000000000002C41,"Neral",0x518,0x0000000000002C41,"Neral",0x518,50475,"Blood Presence",0x1,9,9,0,nil
8/6 21:35:16.733  SPELL_DAMAGE,0x0000000000002C41,"Neral",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,200818,"Consecrated Holy Weapon",0x2,304,0,2,0,0,0,nil,nil,nil
8/6 21:35:16.733  SPELL_CAST_SUCCESS,0x0000000000002C41,"Neral",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,271801,"Titanic Mutilate",0x1
8/6 21:35:16.753  SPELL_AURA_REFRESH,0x0000000000002C41,"Neral",0x518,0x0000000000002C41,"Neral",0x518,830822,"Magical Quickness",0x1,BUFF
8/6 21:35:16.753  SPELL_AURA_REFRESH,0x0000000000002C41,"Neral",0x518,0x0000000000002C41,"Neral",0x518,50447,"Bloody Vengeance",0x1,BUFF
8/6 21:35:16.753  SPELL_AURA_REFRESH,0x0000000000002C41,"Neral",0x518,0x0000000000002C41,"Neral",0x518,57520,"Enrage",0x1,BUFF
8/6 21:35:16.794  SPELL_CAST_FAILED,0x00000000000058E4,"Elric",0x511,0x0000000000000000,nil,0x80000000,907304,"Lightbound Cleave",0x3,"Not enough rage"
8/6 21:35:16.837  SPELL_CAST_START,0x0000000000002BA1,"Night",0x518,0x0000000000000000,nil,0x80000000,11457,"Superior Healing Potion",0x1
8/6 21:35:16.837  SPELL_PERIODIC_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,12654,"Ignite",0x4,813,0,4,0,0,0,nil,nil,nil
8/6 21:35:16.936  SPELL_PERIODIC_DAMAGE,0x0000000000002C41,"Neral",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,61957,"Blood Plague",0x20,270,0,32,0,0,0,nil,nil,nil
8/6 21:35:16.936  SPELL_PERIODIC_HEAL,0x0000000000002C41,"Neral",0x518,0x0000000000002C41,"Neral",0x518,50475,"Blood Presence",0x1,3,3,0,nil
8/6 21:35:16.936  SPELL_CAST_SUCCESS,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,907284,"Voidbound Cleave",0x21
8/6 21:35:16.936  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,907284,"Voidbound Cleave",0x21,873,0,32,0,0,0,nil,nil,nil
8/6 21:35:16.936  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,276075,"Fel Infused Attack",0x24,200,0,36,0,0,0,nil,nil,nil
8/6 21:35:16.936  SWING_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,140,0,1,0,0,0,nil,nil,nil
8/6 21:35:16.936  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,276075,"Fel Infused Attack",0x24,198,0,36,0,0,0,nil,nil,nil
8/6 21:35:16.995  SPELL_PERIODIC_HEAL,0x0000000000013BA0,"Leperkahn",0x518,0x0000000000013BA0,"Leperkahn",0x518,51945,"Earthliving",0x8,25,25,0,nil
8/6 21:35:16.995  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.015  SPELL_CAST_FAILED,0x00000000000058E4,"Elric",0x511,0x0000000000000000,nil,0x80000000,907304,"Lightbound Cleave",0x3,"Not enough rage"
8/6 21:35:17.093  SPELL_AURA_APPLIED,0x00000000000053FB,"Grownahhman",0x528,0xF13009CF0B003B4C,"Silas Darkmoon",0x1118,853648,"Swift Retribution",0x8,BUFF
8/6 21:35:17.093  SWING_MISSED,0x0000000000002C41,"Neral",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,MISS
8/6 21:35:17.093  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.093  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.093  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001E,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.093  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.093  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.093  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.093  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.093  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_AURA_APPLIED,0x000000000000EDB8,"Vodkawaffle",0x518,0xF140086F04001265,"Subdued Mistress",0x1118,10301,"Retribution Aura",0x2,BUFF
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001E,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000022,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000021,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001E,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001E,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001E,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001E,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001E,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.194  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.255  SPELL_CAST_SUCCESS,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,760414,"Gloomblade",0x20
8/6 21:35:17.255  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,760414,"Gloomblade",0x20,709,0,32,0,0,0,nil,nil,nil
8/6 21:35:17.255  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,273123,"Righteous Smite",0x2,286,0,2,0,0,0,nil,nil,nil
8/6 21:35:17.255  SPELL_HEAL,0x00000000000000EB,"Aliantha",0x518,0x00000000000000EB,"Aliantha",0x518,273123,"Righteous Smite",0x2,112,112,0,nil
8/6 21:35:17.255  SPELL_HEAL,0x00000000000000EB,"Aliantha",0x518,0xF1400884E6001236,"Vilevere",0x1118,273123,"Righteous Smite",0x2,105,105,0,nil
8/6 21:35:17.255  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,276075,"Fel Infused Attack",0x24,200,0,36,0,0,0,nil,nil,nil
8/6 21:35:17.255  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,760427,"Gloomblade",0x21,157,0,32,0,0,0,nil,nil,nil
8/6 21:35:17.255  SPELL_AURA_REFRESH,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,760187,"Gloomblade",0x21,DEBUFF
8/6 21:35:17.255  SPELL_PERIODIC_DAMAGE,0x000000000000054B,"Frudda",0x518,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,25295,"Serpent Sting",0x8,228,0,8,0,0,0,nil,nil,nil
8/6 21:35:17.297  SPELL_CAST_START,0x000000000000054B,"Frudda",0x518,0x0000000000000000,nil,0x80000000,57307,"Steady Shot",0x1
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000022,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000021,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000022,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000021,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000021,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000022,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000022,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000022,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000021,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000021,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000020,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000021,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,641,0,4,0,0,0,1,nil,nil
8/6 21:35:17.297  SPELL_DAMAGE,0x00000000000059BA,"Mercykill",0x518,0xF1300EC256000022,"Dynamic Training Dummy",0xa28,284788,"Absolute Hellfire",0x4,335,0,4,0,0,0,nil,nil,nil
8/6 21:35:17.342  SPELL_PERIODIC_DAMAGE,0x000000000000020D,"Altaris",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,276916,"Medicinal Sting",0x8,261,0,8,0,0,0,nil,nil,nil
8/6 21:35:17.342  SPELL_DAMAGE,0xF14005C20A0011ED,"Subdued Mistress",0x1118,0xF1300EC25600001F,"Dynamic Training Dummy",0xa28,93835,"Unholy Aura",0x20,271,0,32,0,0,0,nil,nil,nil
8/6 21:35:17.342  SPELL_DAMAGE,0xF14005C20A0011ED,"Subdued Mistress",0x1118,0xF1300EC25600001D,"Dynamic Training Dummy",0xa28,93835,"Unholy Aura",0x20,271,0,32,0,0,0,nil,nil,nil
8/6 21:35:17.342  SWING_DAMAGE,0x0000000000002C41,"Neral",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,432,0,1,0,0,0,nil,nil,nil
8/6 21:35:17.342  SPELL_PERIODIC_HEAL,0x0000000000002C41,"Neral",0x518,0x0000000000002C41,"Neral",0x518,50475,"Blood Presence",0x1,5,5,0,nil
8/6 21:35:17.342  SPELL_DAMAGE,0x0000000000002C41,"Neral",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,200818,"Consecrated Holy Weapon",0x2,315,0,2,0,0,0,nil,nil,nil
8/6 21:35:17.342  SPELL_PERIODIC_HEAL,0x000000000000020D,"Altaris",0x518,0x000000000000020D,"Altaris",0x518,276920,"Grove Medicine",0x8,111,111,0,nil
8/6 21:35:17.401  SPELL_CAST_SUCCESS,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,907284,"Voidbound Cleave",0x21
8/6 21:35:17.401  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,907284,"Voidbound Cleave",0x21,2012,0,32,0,0,0,1,nil,nil
8/6 21:35:17.401  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,276075,"Fel Infused Attack",0x24,202,0,36,0,0,0,nil,nil,nil
8/6 21:35:17.401  SWING_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,133,0,1,0,0,0,nil,nil,nil
8/6 21:35:17.401  SPELL_DAMAGE,0x00000000000000EB,"Aliantha",0x518,0xF1300EC256000023,"Dynamic Training Dummy",0xa28,276075,"Fel Infused Attack",0x24,202,0,36,0,0,0,nil,nil,nil
8/6 21:35:17.401  SPELL_PERIODIC_HEAL,0x000000000000020D,"Altaris",0x518,0x000000000000020D,"Altaris",0x518,276943,"Medicinal Sting",0x8,462,462,0,1
